Tipo de Publicacion,Tipo de Propiedad,Direccion,Numero de Piezas,Numero de Banos,M2 Utiles,M2 Totales,Precio en Pesos,Precio en UF,Fecha de Publicacion,Fecha de Extraccion,Lat,Lng,Estacionamiento Incluido,Bodega,Condicion,Codigo,Url
venta,departamento,"Noruega / Metro Manquehue, Metro Manquehue - Apumanque, Las Condes",2.0,2.0,67.0,76.5,198241174.0,6950.0,2020-03-06,2020-03-11,-33.4067345,-70.565918,True,,Usado,5409794,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5409794-noruega-metro-manquehue-uda#position=19&type=item&tracking_id=f83a570f-41a8-4092-bd7d-571a59c8ab41
venta,departamento,"Metro Manquehue, Metro Manquehue - Apumanque, Las Condes",2.0,2.0,,,195388784.0,6850.0,2020-03-10,2020-03-11,-33.4065018,-70.5655975,True,,Usado,5491905,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5491905-metro-manquehue-uda#position=20&type=item&tracking_id=f83a570f-41a8-4092-bd7d-571a59c8ab41
venta,departamento,"Los Miltares / Alonso De Cordova /, Metro Manquehue - Apumanque, Las Condes",2.0,2.0,88.0,88.0,205372152.0,7200.0,2020-03-06,2020-03-11,-33.4054527,-70.5692215,False,,Usado,5401754,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5401754-los-miltares-alonso-de-cordova--uda#position=23&type=item&tracking_id=f83a570f-41a8-4092-bd7d-571a59c8ab41
venta,departamento,"Noruega / Metro Manquehue, Metro Manquehue - Apumanque, Las Condes",4.0,5.0,167.0,202.0,425006259.0,14900.0,2020-03-09,2020-03-11,-33.4045448,-70.5632172,True,,Usado,5467506,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5467506-noruega-metro-manquehue-uda#position=24&type=item&tracking_id=f83a570f-41a8-4092-bd7d-571a59c8ab41
venta,departamento,"Las Malvas / Apumanque, Metro Manquehue - Apumanque, Las Condes",2.0,3.0,112.0,130.0,353411245.0,12390.0,2020-03-09,2020-03-11,-33.4137001,-70.5661011,False,,Usado,5481002,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5481002-las-malvas-apumanque-uda#position=26&type=item&tracking_id=f83a570f-41a8-4092-bd7d-571a59c8ab41
venta,departamento,"Las Malvas / Del Inca, Metro Manquehue - Apumanque, Las Condes",2.0,2.0,85.0,99.0,256144712.0,8980.0,2020-03-09,2020-03-11,-33.4085007,-70.5660019,True,,Usado,4578769,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/4578769-las-malvas-del-inca-uda#position=27&type=item&tracking_id=f83a570f-41a8-4092-bd7d-571a59c8ab41
venta,departamento,"Apumanque / La Capitania 01, Metro Manquehue - Apumanque, Las Condes",4.0,3.0,110.0,118.0,242453235.0,8500.0,2019-08-30,2020-03-11,-33.4103012,-70.571991,True,,Usado,4599972,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/4599972-apumanque-la-capitania-01-uda#position=32&type=item&tracking_id=f83a570f-41a8-4092-bd7d-571a59c8ab41
venta,departamento,"Metro Apumanque/ Cuarto Centenario, Metro Manquehue - Apumanque, Las Condes",3.0,2.0,103.0,119.0,253862799.0,8900.0,2020-01-07,2020-03-11,-33.410445,-70.5652578,True,,Usado,,https://www.portalinmobiliario.com/MLC-518561940-departamento-en-venta-de-3-dormitorios-en-las-condes-_JM#position=39&type=item&tracking_id=f83a570f-41a8-4092-bd7d-571a59c8ab41
venta,departamento,"Plaza La Capitanía / Apumanque / El Director, Metro Manquehue - Apumanque, Las Condes",3.0,3.0,92.0,107.0,259567581.0,9100.0,2019-10-28,2020-03-11,-33.4129829,-70.5678101,True,,Usado,5159830,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5159830-plaza-la-capitania-apumanque-el-director-uda#position=1&type=item&tracking_id=d01c2e01-cf02-4894-a707-2765a07fce68
venta,departamento,"Cocina Remodelada - Termopanel- Impecable, Metro Manquehue - Apumanque, Las Condes",4.0,3.0,140.0,150.0,405039522.0,14200.0,2020-02-03,2020-03-11,-33.4100403,-70.5675723,True,,Usado,5179539,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5179539-cocina-remodelada-termopanel-impecable-uda#position=14&type=item&tracking_id=d01c2e01-cf02-4894-a707-2765a07fce68
venta,departamento,"Depto Privilegiado En Calle Noruega 6735, Metro Manquehue - Apumanque, Las Condes",4.0,3.0,170.0,170.0,385072785.0,13500.0,2019-09-10,2020-03-11,-33.4030037,-70.5620728,True,,Usado,5066783,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5066783-depto-privilegiado-en-calle-noruega-6735-uda#position=17&type=item&tracking_id=d01c2e01-cf02-4894-a707-2765a07fce68
venta,departamento,"Estupendo Amplio Departamento A Pasos De Colegio Sek, Metro Manquehue - Apumanque, Las Condes",4.0,3.0,162.0,171.0,385072785.0,13500.0,2019-08-30,2020-03-11,-33.4030037,-70.5620728,True,,Usado,5016472,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5016472-estupendo-amplio-departamento-a-pasos-de-colegio-sek-uda#position=20&type=item&tracking_id=d01c2e01-cf02-4894-a707-2765a07fce68
venta,departamento,"Venta / Metro / San Olav, Metro Manquehue - Apumanque, Las Condes",4.0,3.0,160.0,180.0,396482349.0,13900.0,2020-02-07,2020-03-11,-33.409034,-70.5686154,True,,Usado,5414246,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5414246-venta-metro-san-olav-uda#position=23&type=item&tracking_id=d01c2e01-cf02-4894-a707-2765a07fce68
venta,departamento,"Alonso De Córdova, Metro Manquehue - Apumanque, Las Condes",4.0,3.0,140.0,186.0,393629958.0,13800.0,2019-07-17,2020-03-11,-33.4069824,-70.5694962,False,,Usado,4945920,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/4945920-alonso-de-cordova-uda#position=25&type=item&tracking_id=d01c2e01-cf02-4894-a707-2765a07fce68
venta,departamento,"Los Militares - Noruega, Metro Manquehue - Apumanque, Las Condes",4.0,3.0,104.0,122.0,413311456.0,14490.0,2019-10-16,2020-03-11,-33.4034042,-70.5639114,True,,Usado,5137656,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5137656-los-militares-noruega-uda#position=26&type=item&tracking_id=d01c2e01-cf02-4894-a707-2765a07fce68
venta,departamento,"San Olav-metro Manquehue, Metro Manquehue - Apumanque, Las Condes",4.0,4.0,140.0,160.0,456382560.0,16000.0,2019-09-12,2020-03-11,-33.4055481,-70.5656738,True,,Usado,5070431,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5070431-san-olavmetro-manquehue-uda#position=30&type=item&tracking_id=d01c2e01-cf02-4894-a707-2765a07fce68
venta,departamento,"Metro Manquehue / Los Militares / Colegio Sek, Metro Manquehue - Apumanque, Las Condes",4.0,4.0,136.0,151.0,365106048.0,12800.0,2020-01-17,2020-03-11,-33.4061623,-70.5666962,True,,Usado,5194232,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5194232-metro-manquehuelos-militarescolegio-sek-uda#position=43&type=item&tracking_id=d01c2e01-cf02-4894-a707-2765a07fce68
venta,departamento,"Manquehue Sur 920, Metro Manquehue - Apumanque, Las Condes",3.0,2.0,140.0,140.0,280000000.0,0,2020-02-11,2020-03-11,-33.4100403,-70.5675723,True,,Usado,,https://www.portalinmobiliario.com/MLC-520065213-deptolas-condes-remodelado-_JM#position=44&type=item&tracking_id=d01c2e01-cf02-4894-a707-2765a07fce68
venta,departamento,"La Capitania - A Una Cuadra De Apoquindo, Metro Manquehue - Apumanque, Las Condes",4.0,3.0,101.0,111.0,233896062.0,8200.0,2019-07-27,2020-03-11,-33.4112282,-70.571579,True,,Usado,4967888,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/4967888-la-capitania-a-una-cuadra-de-apoquindo-uda#position=48&type=item&tracking_id=d01c2e01-cf02-4894-a707-2765a07fce68
venta,departamento,"Ibsen, Metro Manquehue - Apumanque, Las Condes",4.0,3.0,114.0,124.0,356520351.0,12499.0,2019-12-25,2020-03-11,-33.4042015,-70.5631027,True,,Usado,5307518,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5307518-ibsen-uda#position=6&type=item&tracking_id=80703ddb-4f73-4c70-a133-b719b454830f
venta,departamento,"Apumanque, Metro Manquehue, Metro Manquehue - Apumanque, Las Condes",4.0,3.0,133.57,144.51,347988850.0,1219990.0,2019-09-10,2020-03-11,-33.409034,-70.5686154,True,,Usado,5067424,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5067424-apumanque-metro-manquehue-uda#position=7&type=item&tracking_id=80703ddb-4f73-4c70-a133-b719b454830f
venta,departamento,"180° De Vista Hacia La Cordillera / Parque Araucano / Metro Manquehue / Te Contactamos Directo Con El Dueño, Metro Manquehue - Apumanque, Las Condes",4.0,3.0,128.0,141.0,356548875.0,12500.0,2020-02-14,2020-03-11,-33.4048767,-70.5612411,True,,Usado,5427849,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5427849-180-de-vista-hacia-la-cordillera-parque-araucano-metro-manquehue-te-contactamos-directo-con-el-dueno-uda#position=16&type=item&tracking_id=80703ddb-4f73-4c70-a133-b719b454830f
venta,departamento,"Manquehue / Apoquindo, Metro Manquehue - Apumanque, Las Condes",3.0,2.0,80.0,80.0,191395436.0,6710.0,2020-02-13,2020-03-11,-33.409034,-70.5686154,True,,Usado,5321846,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5321846-manquehue-apoquindo-uda#position=23&type=item&tracking_id=80703ddb-4f73-4c70-a133-b719b454830f
venta,departamento,"Escandinavia / Amplio, Metro Manquehue - Apumanque, Las Condes",3.0,3.0,141.0,155.0,379368003.0,13300.0,2020-02-21,2020-03-11,-33.4054985,-70.566803,True,,Usado,5445722,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5445722-escandinavia-amplio-uda#position=36&type=item&tracking_id=80703ddb-4f73-4c70-a133-b719b454830f
venta,departamento,"Escandinavia / San Olav, Metro Manquehue - Apumanque, Las Condes",4.0,3.0,140.0,160.0,392203762.0,13750.0,2020-02-13,2020-03-11,-33.409034,-70.5686154,True,,Usado,5209043,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5209043-escandinavia-san-olav-uda#position=43&type=item&tracking_id=80703ddb-4f73-4c70-a133-b719b454830f
venta,departamento,"Excelente / Moderno / Vista Despejada A La Cordillera Estilo Moderno, Metro Manquehue - Apumanque, Las Condes",4.0,3.0,121.0,136.0,364820809.0,12790.0,2019-12-05,2020-03-11,-33.4064484,-70.5706329,True,,Usado,5257410,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5257410-excelente-moderno-vista-despejada-a-la-cordillera-estilo-moderno-uda#position=44&type=item&tracking_id=80703ddb-4f73-4c70-a133-b719b454830f
venta,departamento,"Metro Manquehue, Las Malvas / Apoquindo, Bajos Gastos Comunes, Metro Manquehue - Apumanque, Las Condes",3.0,3.0,85.0,85.0,210791695.0,7390.0,2020-01-14,2020-03-11,-33.409034,-70.5686154,True,,Usado,5350632,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5350632-metro-manquehue-las-malvas-apoquindo-bajos-gastos-comunes-uda#position=45&type=item&tracking_id=80703ddb-4f73-4c70-a133-b719b454830f
venta,departamento,"Metro Manquehue - Noruega - Colegio Sek, Metro Manquehue - Apumanque, Las Condes",4.0,3.0,115.0,125.0,308058228.0,10800.0,2019-12-20,2020-03-11,-33.404644,-70.5653076,True,,Usado,5281720,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5281720-metro-manquehue-noruega-colegio-sek-uda#position=46&type=item&tracking_id=80703ddb-4f73-4c70-a133-b719b454830f
venta,departamento,"Vista Despejada! Nuestra Señora Del Rosario / Los Barbechos, Metro Manquehue - Apumanque, Las Condes",3.0,3.0,105.0,116.0,284000000.0,0,2020-01-31,2020-03-11,-33.4027252,-70.5608978,True,,Usado,5397541,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5397541-vista-despejada-nuestra-senora-del-rosario-los-barbechos-uda#position=47&type=item&tracking_id=80703ddb-4f73-4c70-a133-b719b454830f
venta,departamento,"Sta Brigida / Los Militares, Metro Manquehue - Apumanque, Las Condes",4.0,4.0,140.0,155.0,356548875.0,12500.0,2020-02-26,2020-03-11,-33.4025154,-70.5617065,True,,Usado,5456833,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5456833-sta-brigida-los-militares-uda#position=50&type=item&tracking_id=80703ddb-4f73-4c70-a133-b719b454830f
venta,departamento,"Manquehue - Apoquindo 3 Dormit María Teresa 6220, Metro Manquehue - Apumanque, Las Condes",3.0,2.0,98.0,106.0,245000000.0,0,2020-01-26,2020-03-11,-33.4105568,-70.5660324,True,,Usado,5385391,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5385391-manquehue-apoquindo-3-dormit-maria-teresa-6220-uda#position=4&type=item&tracking_id=a2cc70c8-217d-4e80-bcbb-8f3d03dbba2a
venta,departamento,"Noruega / Nuestra Señora Del Rosario, Metro Manquehue - Apumanque, Las Condes",4.0,4.0,170.0,199.0,427858650.0,15000.0,2019-12-13,2020-03-11,-33.409034,-70.5686154,True,,Usado,5155946,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5155946-noruega-nuestra-senora-del-rosario-uda#position=5&type=item&tracking_id=a2cc70c8-217d-4e80-bcbb-8f3d03dbba2a
venta,departamento,"Las Malvas / 1% De Comision, Metro Manquehue - Apumanque, Las Condes",4.0,3.0,130.0,137.0,310625380.0,10890.0,2019-07-21,2020-03-11,-33.4132957,-70.5666962,True,,Usado,4953721,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/4953721-las-malvas-1-de-comision-uda#position=7&type=item&tracking_id=a2cc70c8-217d-4e80-bcbb-8f3d03dbba2a
venta,departamento,"Metro Manquehue - Metro Manquehue, Metro Manquehue - Apumanque, Las Condes",4.0,3.0,125.0,130.0,293796273.0,10300.0,2019-12-08,2020-03-11,-33.4090996,-70.5707016,True,,Usado,5254107,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5254107-metro-manquehue-metro-manquehue-uda#position=9&type=item&tracking_id=a2cc70c8-217d-4e80-bcbb-8f3d03dbba2a
venta,departamento,"Apumanque / Metro Manquehue, Metro Manquehue - Apumanque, Las Condes",4.0,3.0,114.0,124.0,276681927.0,9700.0,2020-02-08,2020-03-11,-33.409034,-70.5686154,True,,Usado,5386879,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5386879-apumanque-metro-manquehue-uda#position=10&type=item&tracking_id=a2cc70c8-217d-4e80-bcbb-8f3d03dbba2a
venta,departamento,"Sector Noruega- Escandinavia, Maitén Propiedades, Donamos 5% De La Comisión. Corretaje Con Sentido., Metro Manquehue - Apumanque, Las Condes",4.0,3.0,120.0,130.0,299501055.0,10500.0,2019-11-29,2020-03-11,-33.4050522,-70.5669937,True,,Usado,5242104,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5242104-sector-noruega-escandinavia-maiten-propiedades-donamos-5-de-la-comision-corretaje-con-sentido-uda#position=11&type=item&tracking_id=a2cc70c8-217d-4e80-bcbb-8f3d03dbba2a
venta,departamento,"Metro Manquehue, Metro Manquehue - Apumanque, Las Condes",3.0,3.0,155.0,155.0,370810830.0,13000.0,2019-10-09,2020-03-11,-33.409034,-70.5686154,True,,Usado,4679295,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/4679295-metro-manquehue-uda#position=13&type=item&tracking_id=a2cc70c8-217d-4e80-bcbb-8f3d03dbba2a
venta,departamento,"A Pasos Del Metro Manquehue Y Nucleo Empresarial Nueva Las Condes, Metro Manquehue - Apumanque, Las Condes",3.0,2.0,100.0,140.0,328024965.0,11500.0,2020-01-18,2020-03-11,-33.409034,-70.5686154,False,,Usado,5362508,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5362508-a-pasos-del-metro-manquehue-y-nucleo-empresarial-nueva-las-condes-uda#position=14&type=item&tracking_id=a2cc70c8-217d-4e80-bcbb-8f3d03dbba2a
venta,departamento,"Metro Manquehue, Metro Manquehue - Apumanque, Las Condes",4.0,3.0,140.0,,462087342.0,16200.0,2019-10-09,2020-03-11,-33.4051018,-70.5667038,True,,Usado,5114917,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5114917-metro-manquehue-uda#position=15&type=item&tracking_id=a2cc70c8-217d-4e80-bcbb-8f3d03dbba2a
venta,departamento,"Noruega / Avda. Apoquindo / Metro Manquehue / Estadio Italiano, Metro Manquehue - Apumanque, Las Condes",4.0,4.0,151.0,201.0,376515612.0,13200.0,2020-01-09,2020-03-11,-33.4075181,-70.5615023,True,,Usado,5339724,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5339724-noruega-avda-apoquindo-metro-manquehue-estadio-italiano-uda#position=16&type=item&tracking_id=a2cc70c8-217d-4e80-bcbb-8f3d03dbba2a
venta,departamento,"Metro Manquehue - Noruega, Metro Manquehue - Apumanque, Las Condes",3.0,3.0,140.0,170.0,367958439.0,12900.0,2019-12-20,2020-03-11,-33.405735,-70.5638123,False,,Usado,5144405,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5144405-metro-manquehue-noruega-uda#position=17&type=item&tracking_id=a2cc70c8-217d-4e80-bcbb-8f3d03dbba2a
venta,departamento,"Metro Manquehue - Noruega - Colegio Aleman - Sek, Metro Manquehue - Apumanque, Las Condes",3.0,4.0,160.0,170.0,399334740.0,14000.0,2019-12-20,2020-03-11,-33.4030037,-70.5620728,True,,Usado,5127233,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5127233-metro-manquehue-noruega-colegio-aleman-sek-uda#position=18&type=item&tracking_id=a2cc70c8-217d-4e80-bcbb-8f3d03dbba2a
venta,departamento,"Metro Manquehue, Metro Manquehue - Apumanque, Las Condes",3.0,2.0,160.0,160.0,392203762.0,13750.0,2019-12-08,2020-03-11,-33.4065018,-70.5663986,True,,Usado,5263850,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5263850-metro-manquehue-uda#position=19&type=item&tracking_id=a2cc70c8-217d-4e80-bcbb-8f3d03dbba2a
venta,departamento,"Gustavo V / Ibsen, Metro Manquehue - Apumanque, Las Condes",3.0,3.0,115.0,145.0,330877356.0,11600.0,2019-11-11,2020-03-11,-33.4060745,-70.5628128,True,,Usado,5191106,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5191106-gustavo-v-ibsen-uda#position=21&type=item&tracking_id=a2cc70c8-217d-4e80-bcbb-8f3d03dbba2a
venta,departamento,"Escandinavia / Penthouse Duplex, Metro Manquehue - Apumanque, Las Condes",4.0,3.0,175.0,280.0,541954290.0,19000.0,2020-02-23,2020-03-11,-33.4057999,-70.5669022,True,,Usado,5448789,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5448789-escandinavia-penthouse-duplex-uda#position=23&type=item&tracking_id=a2cc70c8-217d-4e80-bcbb-8f3d03dbba2a
venta,departamento,"Metro Manquehue - Apumanque, Metro Manquehue - Apumanque, Las Condes",3.0,2.0,120.0,135.0,305205837.0,10700.0,2019-12-20,2020-03-11,-33.4114609,-70.5646744,True,,Usado,5029515,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5029515-metro-manquehue-apumanque-uda#position=24&type=item&tracking_id=a2cc70c8-217d-4e80-bcbb-8f3d03dbba2a
venta,departamento,"Apumanque Metro Manquehue Comision 1,5%, Metro Manquehue - Apumanque, Las Condes",3.0,2.0,125.0,125.0,310054902.0,10870.0,2019-07-10,2020-03-11,-33.4105568,-70.5660324,True,,Usado,4932425,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/4932425-apumanque-metro-manquehue-comision-15-uda#position=26&type=item&tracking_id=a2cc70c8-217d-4e80-bcbb-8f3d03dbba2a
venta,departamento,"Los Militares / Colegio Alemán, Metro Manquehue - Apumanque, Las Condes",3.0,3.0,134.0,149.0,339434529.0,11900.0,2020-02-01,2020-03-11,-33.409034,-70.5686154,True,,Usado,5399669,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5399669-los-militares-colegio-aleman-uda#position=27&type=item&tracking_id=a2cc70c8-217d-4e80-bcbb-8f3d03dbba2a
venta,departamento,"O´connell, Metro Manquehue - Apumanque, Las Condes",3.0,2.0,101.0,140.0,328024965.0,11500.0,2020-01-21,2020-03-11,-33.4081993,-70.5690994,True,,Usado,5367349,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5367349-oconnell-uda#position=28&type=item&tracking_id=a2cc70c8-217d-4e80-bcbb-8f3d03dbba2a
